Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hippo signaling pathway	9/160	0.4073910770526227	1.0	0	0	1.125	1.0102293873083648	TCF7L1;LATS2;PPP2R1A;CDH1;DVL2;WNT9A;FRMD1;TP73;BBC3
Inflammatory bowel disease (IBD)	4/65	0.41006047139933866	1.0	0	0	1.2307692307692308	1.0971700171589474	HLA-DMA;HLA-DMB;NOD2;HLA-DQB1
Shigellosis	4/65	0.41006047139933866	1.0	0	0	1.2307692307692308	1.0971700171589474	CHUK;NOD2;MAPK12;CRKL
Human T-cell leukemia virus 1 infection	12/219	0.4145128742255005	1.0	0	0	1.095890410958904	0.9650972550550574	ELK4;STAT5A;CCNA1;HLA-DMA;SPI1;HLA-DMB;CHUK;CRTC1;TSPO;E2F3;TCF3;HLA-DQB1
ErbB signaling pathway	5/85	0.42118396120911705	1.0	0	0	1.176470588235294	1.0172771508801166	STAT5A;SHC1;NCK2;EIF4EBP1;CRKL
Aminoacyl-tRNA biosynthesis	4/66	0.421430857889875	1.0	0	0	1.2121212121212122	1.0473933978386722	VARS;MARS;TARS;FARS2
Linoleic acid metabolism	2/29	0.42931633359945176	1.0	0	0	1.379310344827586	1.1662913895494167	PLA2G2E;PLA2G4B
Intestinal immune network for IgA production	3/48	0.43306631871249	1.0	0	0	1.25	1.0460805021359667	HLA-DMA;HLA-DMB;HLA-DQB1
Notch signaling pathway	3/48	0.43306631871249	1.0	0	0	1.25	1.0460805021359667	NOTCH3;NOTCH4;DVL2
Valine, leucine and isoleucine degradation	3/48	0.43306631871249	1.0	0	0	1.25	1.0460805021359667	HMGCL;OXCT1;EHHADH
Staphylococcus aureus infection	4/68	0.44400267624141365	1.0	0	0	1.176470588235294	0.9552055164674429	HLA-DMA;HLA-DMB;FCGR2C;HLA-DQB1
Arginine and proline metabolism	3/49	0.44640402063272916	1.0	0	0	1.2244897959183672	0.987588809585937	ALDH4A1;CNDP1;AGMAT
Citrate cycle (TCA cycle)	2/30	0.44657352514826887	1.0	0	0	1.3333333333333333	1.0748682963163632	OGDH;SDHB
Pentose phosphate pathway	2/30	0.44657352514826887	1.0	0	0	1.3333333333333333	1.0748682963163632	RGN;TKT
Th17 cell differentiation	6/107	0.44689369780524896	1.0	0	0	1.1214953271028036	0.903291056261686	STAT5A;HLA-DMA;HLA-DMB;CHUK;MAPK12;HLA-DQB1
Drug metabolism	6/108	0.45579415117862115	1.0	0	0	1.111111111111111	0.8730155491595808	RRM1;UGT2B11;ADH1C;UGT1A4;TK2;CYP3A5
Autophagy	7/128	0.45946687100202477	1.0	0	0	1.09375	0.8505967287493645	PRKAA1;LAMP1;ATG101;DAPK3;ATG2A;MLST8;ATG4D
Cholesterol metabolism	3/50	0.4596144044474325	1.0	0	0	1.2	0.9328408706750739	ABCG8;VAPA;TSPO
Circadian rhythm	2/31	0.46353362563600886	1.0	0	0	1.2903225806451613	0.9920985153401862	PER1;PRKAA1
Mucin type O-glycan biosynthesis	2/31	0.46353362563600886	1.0	0	0	1.2903225806451613	0.9920985153401862	GALNT16;GALNT10
Gastric cancer	8/149	0.46993598574671025	1.0	0	0	1.0738255033557047	0.8109087721804916	TCF7L1;GADD45B;CDH1;SHC1;FGF19;DVL2;E2F3;WNT9A
TNF signaling pathway	6/110	0.4734883847029237	1.0	0	0	1.0909090909090908	0.8155940698683591	EDN1;MLKL;CHUK;NOD2;JUNB;MAPK12
Thermogenesis	12/231	0.48810556698325097	1.0	0	0	1.0389610389610389	0.7451673462220139	NDUFA13;PRKAA1;NDUFA6;NDUFA11;NDUFS7;NDUFB6;MLST8;SIRT6;UQCR11;SDHB;MAPK12;COX6B1
Adherens junction	4/72	0.48826565745953704	1.0	0	0	1.111111111111111	0.7965507124555724	TCF7L1;CSNK2A1;CDH1;NECTIN4
Melanoma	4/72	0.48826565745953704	1.0	0	0	1.111111111111111	0.7965507124555724	GADD45B;CDH1;FGF19;E2F3
Toxoplasmosis	6/113	0.4997075653239782	1.0	0	0	1.0619469026548671	0.7367067833785346	HLA-DMA;HLA-DMB;CHUK;LAMB2;MAPK12;HLA-DQB1
Metabolism of xenobiotics by cytochrome P450	4/74	0.5098528753630284	1.0	0	0	1.0810810810810811	0.7282519724998587	UGT2B11;ADH1C;UGT1A4;CYP3A5
Fanconi anemia pathway	3/54	0.5109953414593842	1.0	0	0	1.111111111111111	0.7459942281531415	TOP3B;BRCA2;FANCE
Pentose and glucuronate interconversions	2/34	0.5125071338352726	1.0	0	0	1.176470588235294	0.7864007628092599	UGT2B11;UGT1A4
SNARE interactions in vesicular transport	2/34	0.5125071338352726	1.0	0	0	1.176470588235294	0.7864007628092599	VAMP1;STX1A
Pancreatic cancer	4/75	0.520490485053102	1.0	0	0	1.0666666666666667	0.6965159162578138	CHUK;GADD45B;E2F3;BRCA2
Hematopoietic cell lineage	5/97	0.5371052771771576	1.0	0	0	1.0309278350515463	0.6407846977351693	HLA-DMA;CR1;HLA-DMB;EPO;HLA-DQB1
Pyrimidine metabolism	3/57	0.5477812798713707	1.0	0	0	1.0526315789473684	0.6335570484502631	NT5C3B;RRM1;TK2
Neurotrophin signaling pathway	6/119	0.5506572107989453	1.0	0	0	1.0084033613445378	0.6016565903086142	NTF4;SHC1;BDNF;MAPK12;CRKL;TP73
Epstein-Barr virus infection	10/201	0.5523179780186385	1.0	0	0	0.9950248756218906	0.5906779616132228	CCNA1;HLA-DMA;HLA-DMB;PSMD4;GADD45B;CHUK;ISG15;E2F3;MAPK12;HLA-DQB1
Endometrial cancer	3/58	0.559676962497205	1.0	0	0	1.0344827586206895	0.6004091528069233	TCF7L1;GADD45B;CDH1
Complement and coagulation cascades	4/79	0.561890006637219	1.0	0	0	1.0126582278481011	0.5837459908567373	CR1;CD46;KLKB1;F2RL3
Viral myocarditis	3/59	0.5713815260202666	1.0	0	0	1.0169491525423728	0.5691845296161483	HLA-DMA;HLA-DMB;HLA-DQB1
Phenylalanine metabolism	1/17	0.5820286217003197	1.0	0	0	1.176470588235294	0.6367478285654856	AOC3
Steroid hormone biosynthesis	3/60	0.5828910435264506	1.0	0	0	1.0	0.5397549994176116	UGT2B11;UGT1A4;CYP3A5
RNA transport	8/165	0.5863836234120163	1.0	0	0	0.9696969696969696	0.5176058726133539	NUP214;NXF1;NUP210L;EIF4EBP1;AAAS;RPP25L;EIF3A;SRRM1
Cell cycle	6/124	0.5912375561010063	1.0	0	0	0.9677419354838709	0.5085845672526835	CCNA1;TFDP1;GADD45B;MCM3;E2F3;CDC25B
Chemical carcinogenesis	4/82	0.591620653904691	1.0	0	0	0.975609756097561	0.5120874505494942	UGT2B11;ADH1C;UGT1A4;CYP3A5
Cell adhesion molecules (CAMs)	7/145	0.5920854218584392	1.0	0	0	0.9655172413793103	0.5060317966611959	CLDN4;HLA-DMA;HLA-DMB;CDH1;CLDN9;ICAM3;HLA-DQB1
Ferroptosis	2/40	0.60119891797304	1.0	0	0	1.0	0.5088294208836465	FTMT;GPX4
Osteoclast differentiation	6/127	0.6146383855730021	1.0	0	0	0.9448818897637795	0.45989402366767695	SPI1;CHUK;JUNB;FCGR2C;MAPK12;LILRA5
Fat digestion and absorption	2/41	0.6147400385913487	1.0	0	0	0.975609756097561	0.47468858733322344	ABCG8;PLA2G2E
Homologous recombination	2/41	0.6147400385913487	1.0	0	0	0.975609756097561	0.47468858733322344	TOP3B;BRCA2
Tight junction	8/170	0.6202201527232523	1.0	0	0	0.9411764705882353	0.4495819095842526	MYH1;CLDN4;PRKAA1;TUBA1A;PPP2R1A;CLDN9;TJP3;RAB8B
Glycosaminoglycan degradation	1/19	0.6228154838888618	1.0	0	0	1.0526315789473684	0.4984262922061619	HYAL1
Porphyrin and chlorophyll metabolism	2/42	0.6279256694973029	1.0	0	0	0.9523809523809523	0.4431747430401906	UGT2B11;UGT1A4
Tryptophan metabolism	2/42	0.6279256694973029	1.0	0	0	0.9523809523809523	0.4431747430401906	GCDH;EHHADH
Colorectal cancer	4/86	0.6293463661035574	1.0	0	0	0.9302325581395349	0.4307660579611482	TCF7L1;MSH2;GADD45B;BBC3
mTOR signaling pathway	7/152	0.6417021441357289	1.0	0	0	0.9210526315789472	0.4086075302976567	PRKAA1;CHUK;EIF4EBP1;DVL2;MLST8;WNT9A;LPIN1
Gap junction	4/88	0.6473496582204271	1.0	0	0	0.9090909090909091	0.39533518222257213	TUBA1A;HTR2C;HTR2A;TUBB4A
Non-small cell lung cancer	3/66	0.6476960862533626	1.0	0	0	0.9090909090909091	0.3948488139467768	STAT5A;GADD45B;E2F3
Pathways in cancer	25/530	0.6478598176654922	1.0	0	0	0.9433962264150944	0.40951031773194957	NOTCH3;SPI1;EPO;NOTCH4;FLT4;BRCA2;BBC3;CRKL;CDH1;SUFU;DVL2;E2F3;STAT5A;NCOA1;EDN1;TCF7L1;CHUK;GADD45B;LAMB2;DAPK3;WNT9A;CCNA1;MSH2;FGF19;F2RL3
Glycosphingolipid biosynthesis	2/45	0.665369764985953	1.0	0	0	0.8888888888888888	0.3621443158089169	B4GALT3;B4GALNT1
Epithelial cell signaling in Helicobacter pylori infection	3/68	0.6676380497864279	1.0	0	0	0.8823529411764706	0.3564786122927678	CHUK;ATP6V0D1;MAPK12
Rheumatoid arthritis	4/91	0.6732482464251353	1.0	0	0	0.8791208791208791	0.34781639730574376	HLA-DMA;HLA-DMB;ATP6V0D1;HLA-DQB1
Other types of O-glycan biosynthesis	1/22	0.6766623505215513	1.0	0	0	0.9090909090909091	0.3550753401584873	B4GALT3
Terpenoid backbone biosynthesis	1/22	0.6766623505215513	1.0	0	0	0.9090909090909091	0.3550753401584873	DHDDS
Endocytosis	11/244	0.6804800816371734	1.0	0	0	0.9016393442622951	0.3470921313586251	EHD1;ARFGEF1;RAB31;MVB12A;CLTA;SNX32;SNF8;FOLR1;EPN1;SH3GL1;ARFGAP2
RIG-I-like receptor signaling pathway	3/70	0.6867423738774998	1.0	0	0	0.8571428571428571	0.32211090747805676	CHUK;ISG15;MAPK12
Insulin signaling pathway	6/137	0.6868931771447399	1.0	0	0	0.8759124087591241	0.3289721085839843	SREBF1;PRKAA1;SHC1;EIF4EBP1;RHOQ;CRKL
Cysteine and methionine metabolism	2/47	0.6886033156551076	1.0	0	0	0.8510638297872339	0.3175233302317852	MTAP;CTH
Ether lipid metabolism	2/47	0.6886033156551076	1.0	0	0	0.8510638297872339	0.3175233302317852	PLA2G2E;PLA2G4B
Nucleotide excision repair	2/47	0.6886033156551076	1.0	0	0	0.8510638297872339	0.3175233302317852	DDB1;RAD23A
Small cell lung cancer	4/93	0.6897669196744971	1.0	0	0	0.8602150537634409	0.3194851922842808	CHUK;GADD45B;LAMB2;E2F3
Histidine metabolism	1/23	0.6928469690097347	1.0	0	0	0.8695652173913043	0.31908358966713624	CNDP1
Mannose type O-glycan biosynthesis	1/23	0.6928469690097347	1.0	0	0	0.8695652173913043	0.31908358966713624	B4GALT3
Mismatch repair	1/23	0.6928469690097347	1.0	0	0	0.8695652173913043	0.31908358966713624	MSH2
Renin-angiotensin system	1/23	0.6928469690097347	1.0	0	0	0.8695652173913043	0.31908358966713624	KLK2
Amino sugar and nucleotide sugar metabolism	2/48	0.6997136081858564	1.0	0	0	0.8333333333333333	0.29757013234898655	CYB5R1;GALT
Endocrine and other factor-regulated calcium reabsorption	2/48	0.6997136081858564	1.0	0	0	0.8333333333333333	0.29757013234898655	CLTA;KLK2
Signaling pathways regulating pluripotency of stem cells	6/139	0.7002204199629493	1.0	0	0	0.8633093525179856	0.30764901396557814	DVL2;NANOG;TCF3;WNT9A;POU5F1;MAPK12
p53 signaling pathway	3/72	0.7050123870135998	1.0	0	0	0.8333333333333333	0.2912832550768055	GADD45B;BBC3;TP73
Vitamin digestion and absorption	1/24	0.7082222339049663	1.0	0	0	0.8333333333333333	0.28749778737100123	TCN2
Cocaine addiction	2/49	0.7104927276749392	1.0	0	0	0.8163265306122448	0.2790176057147895	TH;BDNF
Prostate cancer	4/97	0.7210011321847114	1.0	0	0	0.8247422680412371	0.269785213526288	TCF7L1;CHUK;INSRR;E2F3
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1/25	0.7228285803914951	1.0	0	0	0.7999999999999999	0.2596665438632063	PIGU
Glioma	3/75	0.7308710279969972	1.0	0	0	0.7999999999999999	0.2508146136696121	GADD45B;SHC1;E2F3
Folate biosynthesis	1/26	0.7367044256304639	1.0	0	0	0.7692307692307693	0.2350527061077511	TH
HIF-1 signaling pathway	4/100	0.7428559954663433	1.0	0	0	0.7999999999999999	0.23780245442692988	EDN1;EPO;EIF4EBP1;GAPDH
Antigen processing and presentation	3/77	0.7470972136000291	1.0	0	0	0.7792207792207791	0.22718958204818146	HLA-DMA;HLA-DMB;HLA-DQB1
Melanogenesis	4/101	0.7498448770134236	1.0	0	0	0.792079207920792	0.22803083128155077	EDN1;TCF7L1;DVL2;WNT9A
Collecting duct acid secretion	1/27	0.7498862689651448	1.0	0	0	0.7407407407407407	0.2132101669113366	ATP6V0D1
Cardiac muscle contraction	3/78	0.7549122409335416	1.0	0	0	0.7692307692307693	0.2162721335871487	ATP2A2;UQCR11;COX6B1
Retrograde endocannabinoid signaling	6/148	0.7553912967971983	1.0	0	0	0.8108108108108109	0.22744815412465288	NDUFA13;NDUFA6;NDUFA11;NDUFS7;NDUFB6;MAPK12
Influenza A	7/171	0.7571154708373605	1.0	0	0	0.8187134502923976	0.22779842084269228	NXF1;HLA-DMA;HLA-DMB;PABPN1;MAPK12;KPNA1;HLA-DQB1
Phototransduction	1/28	0.7624087879510514	1.0	0	0	0.7142857142857142	0.19376600001083732	SAG
RNA degradation	3/79	0.7625315297227274	1.0	0	0	0.7594936708860759	0.2059074082780564	PAN2;DDX6;EXOSC3
Human papillomavirus infection	14/330	0.7730046957379241	1.0	0	0	0.8484848484848485	0.21845952606533736	HES7;NOTCH3;TCF7L1;CHUK;LAMB2;NOTCH4;ISG15;WNT9A;CCNA1;PPP2R1A;EIF4EBP1;DVL2;ATP6V0D1;HES4
Glutathione metabolism	2/56	0.7771517166186133	1.0	0	0	0.7142857142857142	0.180085491565519	RRM1;GPX4
Oxytocin signaling pathway	6/153	0.7826524992964198	1.0	0	0	0.7843137254901961	0.19220901041264157	MYLK2;PRKAA1;EEF2K;NPR2;PLA2G4B;EEF2
Ribosome	6/153	0.7826524992964198	1.0	0	0	0.7843137254901961	0.19220901041264157	RPS15;RPL41;RNA5S12;RPLP1;RPL36;RPL35
Nicotinate and nicotinamide metabolism	1/30	0.785605993701368	1.0	0	0	0.6666666666666666	0.16086659500936684	NT5C3B
Vascular smooth muscle contraction	5/132	0.7953524382434503	1.0	0	0	0.7575757575757576	0.17346207880243836	MYLK2;EDN1;PLA2G2E;NPR2;PLA2G4B
Galactose metabolism	1/31	0.7963417210162199	1.0	0	0	0.6451612903225806	0.1469205725810339	GALT
RNA polymerase	1/31	0.7963417210162199	1.0	0	0	0.6451612903225806	0.1469205725810339	POLR2E
VEGF signaling pathway	2/59	0.8013529002820844	1.0	0	0	0.6779661016949152	0.15013820630777816	PLA2G4B;MAPK12
Hypertrophic cardiomyopathy (HCM)	3/85	0.8042799356196909	1.0	0	0	0.7058823529411764	0.15374674713305503	EDN1;PRKAA1;ATP2A2
Propanoate metabolism	1/32	0.806540365201665	1.0	0	0	0.625	0.13437583301390715	EHHADH
MAPK signaling pathway	12/295	0.8068636870379364	1.0	0	0	0.8135593220338982	0.17459026835927283	ELK4;NTF4;GADD45B;CHUK;BDNF;FGF19;FLT4;PLA2G4B;DUSP6;MAPK12;CRKL;CDC25B
Wnt signaling pathway	6/158	0.8075497749747111	1.0	0	0	0.7594936708860759	0.1623422164173327	TCF7L1;CSNK2A1;CHD8;DVL2;CACYBP;WNT9A
Long-term depression	2/60	0.8088860547790443	1.0	0	0	0.6666666666666666	0.14139814589399213	PPP2R1A;PLA2G4B
Glycerolipid metabolism	2/61	0.8161634632362453	1.0	0	0	0.6557377049180327	0.1332069649091696	PLPP5;LPIN1
Leukocyte transendothelial migration	4/112	0.8173248241169633	1.0	0	0	0.7142857142857142	0.14408477257015773	CLDN4;CLDN9;MAPK12;BCAR1
Ras signaling pathway	9/232	0.8253743816905332	1.0	0	0	0.7758620689655172	0.14890205140851023	NTF4;PLA2G2E;CHUK;SHC1;BDNF;FGF19;FLT4;PLA2G4B;EXOC2
Necroptosis	6/162	0.8258200247560288	1.0	0	0	0.7407407407407407	0.14176179030125863	STAT5A;HIST1H2AL;MLKL;PLA2G4B;HIST1H2AC;HIST1H2AB
Arachidonic acid metabolism	2/63	0.8299778549215587	1.0	0	0	0.6349206349206349	0.1183214345173536	PLA2G2E;PLA2G4B
Cytosolic DNA-sensing pathway	2/63	0.8299778549215587	1.0	0	0	0.6349206349206349	0.1183214345173536	CHUK;POLR2E
Hepatitis B	6/163	0.8301653781445008	1.0	0	0	0.7361963190184049	0.13702847651248054	STAT5A;DDB1;CCNA1;CHUK;E2F3;MAPK12
Alanine, aspartate and glutamate metabolism	1/35	0.8341755971925006	1.0	0	0	0.5714285714285714	0.103606486053202	ALDH4A1
Protein digestion and absorption	3/90	0.8341902087803339	1.0	0	0	0.6666666666666666	0.120862556363351	CELA2A;ELN;COL7A1
Thyroid hormone signaling pathway	4/116	0.8378353080759515	1.0	0	0	0.689655172413793	0.1220232603840384	NCOA1;NOTCH3;NOTCH4;ATP2A2
Starch and sucrose metabolism	1/36	0.8424812699182175	1.0	0	0	0.5555555555555555	0.09522436030767889	GYG1
Mitophagy	2/65	0.8428493095437481	1.0	0	0	0.6153846153846154	0.10521051812214251	FIS1;CSNK2A1
IL-17 signaling pathway	3/93	0.8501804853980194	1.0	0	0	0.6451612903225806	0.10471394598415903	CHUK;MUC5B;MAPK12
Aldosterone-regulated sodium reabsorption	1/37	0.8503713249208762	1.0	0	0	0.5405405405405406	0.08761198488762709	NR3C2
Hepatocellular carcinoma	6/168	0.8506043343825483	1.0	0	0	0.7142857142857142	0.11557728607067765	TCF7L1;GADD45B;SHC1;DVL2;E2F3;WNT9A
NF-kappa B signaling pathway	3/95	0.86007960317269	1.0	0	0	0.631578947368421	0.09519810454070905	CSNK2A1;CHUK;GADD45B
